in s,C3 in V
-5.0402092E+00,2.70996E+00
-5.0401669E+00,2.66113E+00
-5.0401246E+00,2.75879E+00
-5.0400823E+00,2.66113E+00
-5.0400400E+00,2.46582E+00
-5.0399978E+00,2.41699E+00
-5.0399555E+00,2.66113E+00
-5.0399132E+00,2.70996E+00
-5.0398709E+00,2.56348E+00
-5.0398286E+00,2.51465E+00
-5.0397864E+00,2.51465E+00
-5.0397441E+00,2.51465E+00
-5.0397018E+00,2.46582E+00
-5.0396595E+00,2.61230E+00
-5.0396172E+00,2.51465E+00
-5.0395750E+00,2.56348E+00
-5.0395327E+00,2.51465E+00
-5.0394904E+00,2.70996E+00
-5.0394481E+00,2.56348E+00
-5.0394058E+00,2.56348E+00
-5.0393636E+00,2.56348E+00
-5.0393213E+00,2.56348E+00
-5.0392790E+00,2.56348E+00
-5.0392367E+00,2.66113E+00
-5.0391944E+00,2.41699E+00
-5.0391522E+00,2.56348E+00
-5.0391099E+00,2.70996E+00
-5.0390676E+00,2.51465E+00
-5.0390253E+00,2.36816E+00
-5.0389830E+00,2.51465E+00
-5.0389408E+00,2.61230E+00
-5.0388985E+00,2.36816E+00
-5.0388562E+00,2.46582E+00
-5.0388139E+00,2.41699E+00
-5.0387716E+00,2.46582E+00
-5.0387294E+00,2.51465E+00
-5.0386871E+00,2.51465E+00
-5.0386448E+00,2.61230E+00
-5.0386025E+00,2.61230E+00
-5.0385602E+00,2.41699E+00
-5.0385180E+00,2.46582E+00
-5.0384757E+00,2.56348E+00
-5.0384334E+00,2.61230E+00
-5.0383911E+00,2.56348E+00
-5.0383488E+00,2.56348E+00
-5.0383066E+00,2.61230E+00
-5.0382643E+00,2.51465E+00
-5.0382220E+00,2.66113E+00
-5.0381797E+00,2.51465E+00
-5.0381374E+00,2.70996E+00
-5.0380952E+00,2.61230E+00
-5.0380529E+00,2.51465E+00
-5.0380106E+00,2.61230E+00
-5.0379683E+00,2.61230E+00
-5.0379260E+00,2.56348E+00
-5.0378838E+00,2.66113E+00
-5.0378415E+00,2.61230E+00
-5.0377992E+00,2.70996E+00
-5.0377569E+00,2.70996E+00
-5.0377146E+00,2.41699E+00
-5.0376724E+00,2.66113E+00
-5.0376301E+00,2.66113E+00
-5.0375878E+00,2.56348E+00
-5.0375455E+00,2.46582E+00
-5.0375032E+00,2.56348E+00
-5.0374610E+00,2.66113E+00
-5.0374187E+00,2.70996E+00
-5.0373764E+00,2.66113E+00
-5.0373341E+00,2.46582E+00
-5.0372918E+00,2.61230E+00
-5.0372496E+00,2.61230E+00
-5.0372073E+00,2.56348E+00
-5.0371650E+00,2.70996E+00
-5.0371227E+00,2.75879E+00
-5.0370804E+00,2.51465E+00
-5.0370382E+00,2.70996E+00
-5.0369959E+00,2.66113E+00
-5.0369536E+00,2.70996E+00
-5.0369113E+00,2.56348E+00
-5.0368690E+00,2.51465E+00
-5.0368268E+00,2.80762E+00
-5.0367845E+00,2.61230E+00
-5.0367422E+00,2.56348E+00
-5.0366999E+00,2.51465E+00
-5.0366576E+00,2.56348E+00
-5.0366154E+00,2.80762E+00
-5.0365731E+00,2.61230E+00
-5.0365308E+00,2.66113E+00
-5.0364885E+00,2.70996E+00
-5.0364462E+00,2.66113E+00
-5.0364040E+00,2.75879E+00
-5.0363617E+00,2.51465E+00
-5.0363194E+00,2.66113E+00
-5.0362771E+00,2.66113E+00
-5.0362348E+00,2.61230E+00
-5.0361926E+00,2.66113E+00
-5.0361503E+00,2.61230E+00
-5.0361080E+00,2.51465E+00
-5.0360657E+00,2.51465E+00
-5.0360234E+00,2.70996E+00
-5.0359812E+00,2.66113E+00
-5.0359389E+00,2.66113E+00
-5.0358966E+00,2.66113E+00
-5.0358543E+00,2.56348E+00
-5.0358120E+00,2.51465E+00
-5.0357698E+00,2.51465E+00
-5.0357275E+00,2.56348E+00
-5.0356852E+00,2.66113E+00
-5.0356429E+00,2.51465E+00
-5.0356006E+00,2.75879E+00
-5.0355584E+00,2.56348E+00
-5.0355161E+00,2.46582E+00
-5.0354738E+00,2.61230E+00
-5.0354315E+00,2.66113E+00
-5.0353892E+00,2.56348E+00
-5.0353470E+00,2.51465E+00
-5.0353047E+00,2.66113E+00
-5.0352624E+00,2.41699E+00
-5.0352201E+00,2.66113E+00
-5.0351778E+00,2.51465E+00
-5.0351356E+00,2.61230E+00
-5.0350933E+00,2.56348E+00
-5.0350510E+00,2.70996E+00
-5.0350087E+00,2.80762E+00
-5.0349664E+00,2.80762E+00
-5.0349242E+00,2.61230E+00
-5.0348819E+00,2.36816E+00
-5.0348396E+00,2.46582E+00
-5.0347973E+00,2.46582E+00
-5.0347550E+00,2.56348E+00
-5.0347128E+00,2.41699E+00
-5.0346705E+00,2.61230E+00
-5.0346282E+00,2.56348E+00
-5.0345859E+00,2.56348E+00
-5.0345436E+00,2.66113E+00
-5.0345014E+00,2.75879E+00
-5.0344591E+00,2.70996E+00
-5.0344168E+00,2.70996E+00
-5.0343745E+00,2.70996E+00
-5.0343322E+00,2.66113E+00
-5.0342900E+00,2.70996E+00
-5.0342477E+00,2.70996E+00
-5.0342054E+00,2.75879E+00
-5.0341631E+00,2.75879E+00
-5.0341208E+00,2.66113E+00
-5.0340786E+00,2.85645E+00
-5.0340363E+00,2.85645E+00
-5.0339940E+00,2.70996E+00
-5.0339517E+00,2.70996E+00
-5.0339094E+00,2.70996E+00
-5.0338672E+00,2.80762E+00
-5.0338249E+00,2.75879E+00
-5.0337826E+00,2.70996E+00
-5.0337403E+00,3.00293E+00
-5.0336980E+00,2.85645E+00
-5.0336558E+00,2.61230E+00
-5.0336135E+00,2.70996E+00
-5.0335712E+00,2.70996E+00
-5.0335289E+00,2.75879E+00
-5.0334866E+00,2.90527E+00
-5.0334444E+00,2.66113E+00
-5.0334021E+00,2.90527E+00
-5.0333598E+00,2.66113E+00
-5.0333175E+00,2.75879E+00
-5.0332752E+00,2.70996E+00
-5.0332330E+00,2.66113E+00
-5.0331907E+00,2.80762E+00
-5.0331484E+00,2.66113E+00
-5.0331061E+00,2.75879E+00
-5.0330638E+00,2.85645E+00
-5.0330216E+00,2.85645E+00
-5.0329793E+00,2.66113E+00
-5.0329370E+00,2.70996E+00
-5.0328947E+00,2.66113E+00
-5.0328524E+00,2.66113E+00
-5.0328102E+00,2.70996E+00
-5.0327679E+00,2.56348E+00
-5.0327256E+00,2.66113E+00
-5.0326833E+00,2.66113E+00
-5.0326410E+00,2.75879E+00
-5.0325988E+00,2.75879E+00
-5.0325565E+00,2.75879E+00
-5.0325142E+00,2.80762E+00
-5.0324719E+00,2.66113E+00
-5.0324296E+00,2.70996E+00
-5.0323874E+00,2.70996E+00
-5.0323451E+00,2.80762E+00
-5.0323028E+00,2.56348E+00
-5.0322605E+00,2.66113E+00
-5.0322182E+00,2.85645E+00
-5.0321760E+00,2.70996E+00
-5.0321337E+00,2.80762E+00
-5.0320914E+00,2.70996E+00
-5.0320491E+00,2.85645E+00
-5.0320068E+00,2.80762E+00
-5.0319646E+00,2.75879E+00
-5.0319223E+00,2.61230E+00
-5.0318800E+00,2.66113E+00
-5.0318377E+00,2.66113E+00
-5.0317954E+00,2.70996E+00
-5.0317532E+00,2.66113E+00
-5.0317109E+00,2.51465E+00
-5.0316686E+00,2.61230E+00
-5.0316263E+00,2.61230E+00
-5.0315840E+00,2.56348E+00
-5.0315418E+00,2.66113E+00
-5.0314995E+00,2.75879E+00
-5.0314572E+00,2.66113E+00
-5.0314149E+00,2.56348E+00
-5.0313726E+00,2.51465E+00
-5.0313304E+00,2.70996E+00
-5.0312881E+00,2.61230E+00
-5.0312458E+00,2.61230E+00
-5.0312035E+00,2.61230E+00
-5.0311612E+00,2.51465E+00
-5.0311190E+00,2.56348E+00
-5.0310767E+00,2.51465E+00
-5.0310344E+00,2.36816E+00
-5.0309921E+00,2.61230E+00
-5.0309498E+00,2.70996E+00
-5.0309076E+00,2.51465E+00
-5.0308653E+00,2.66113E+00
-5.0308230E+00,2.75879E+00
-5.0307807E+00,2.66113E+00
