in s,C1 in V
-9.34574400E-02,-1.22070E+00
-9.34482000E-02,-1.24023E+00
-9.34389600E-02,-1.25977E+00
-9.34297200E-02,-1.24023E+00
-9.34204800E-02,-1.22070E+00
-9.34112400E-02,-1.25977E+00
-9.34020000E-02,-1.27930E+00
-9.33927600E-02,-1.29883E+00
-9.33835200E-02,-1.22070E+00
-9.33742800E-02,-1.25977E+00
-9.33650400E-02,-1.24023E+00
-9.33558000E-02,-1.20117E+00
-9.33465600E-02,-1.24023E+00
-9.33373200E-02,-1.29883E+00
-9.33280800E-02,-1.27930E+00
-9.33188400E-02,-1.31836E+00
-9.33096000E-02,-1.24023E+00
-9.33003600E-02,-1.20117E+00
-9.32911200E-02,-1.33789E+00
-9.32818800E-02,-1.25977E+00
-9.32726400E-02,-1.27930E+00
-9.32634000E-02,-1.35742E+00
-9.32541600E-02,-1.24023E+00
-9.32449200E-02,-1.27930E+00
-9.32356800E-02,-1.25977E+00
-9.32264400E-02,-1.27930E+00
-9.32172000E-02,-1.25977E+00
-9.32079600E-02,-1.20117E+00
-9.31987200E-02,-1.22070E+00
